caba_id,distrito_id,seccion_id,circuito,nombre,direccion,mesa_desde,mesa_hasta,num_mesas,geom
4419,1,13,142,ESC N°2 CASTO MUNITA,CUBA 2039,5961,5979,19,0101000020E61000003C6CA448213A4DC09CF67023E14741C0
4481,1,13,142,INST NS DE LA MISERICORDIA,CABILDO AV. 1333,5980,5991,12,0101000020E61000003A03413584394DC0521637E5A54841C0
4489,1,13,142,INSTITUTO MANUEL BELGRANO,LA PAMPA 2226,5992,6005,14,0101000020E61000001777AC79F0394DC0BAFD39AE304841C0
8777,1,13,142,INST NTRA SRA DEL ROSARIO,CIUDAD DE LA PAZ 1839,6006,6014,9,0101000020E6100000243C1056513A4DC02E8DAD44504841C0
8779,1,13,142,INST NS DE LA MISERICORDIA G,"LORETO, VIRREY 2292",6018,6032,15,0101000020E61000002C6C508384394DC0B33C9B25874841C0
8985,1,13,142,ST MATTHEW S COLLEGE,MOLDES 1487,6015,6017,3,0101000020E61000008A183CF3313A4DC0D7D8EC66C74841C0
4427,1,13,143,ESC N°3 ESTEBAN ECHEVERRIA,MOLDES 1858,6033,6048,16,0101000020E6100000B2F3E5EC8E3A4DC00E30D749734841C0
4434,1,13,143,INST SUPERIOR ARGENTINA 2000,VIDAL 1861,6073,6078,6,0101000020E6100000167D8275A93A4DC0F6C51969834841C0
5015,1,13,143,LICEO N°9 SANTIAGO DERQUI,CONESA 1855,6066,6072,7,0101000020E61000001FB623D7E93A4DC01DB35D0FAA4841C0
5302,1,13,143,INST PATROCINIO DE SAN JOSE,CONESA 1846,6055,6065,11,0101000020E6100000E4F44C31EC3A4DC0F128048FAB4841C0
8782,1,13,143,INST PATROCINIO DE SAN JOSE G,LA PAMPA 3023,6049,6054,6,0101000020E61000006CD24067E83A4DC0C17A0B98BD4841C0
8785,1,13,143,NUEVA ESCUELA ARGENTINA 2000,VIDAL 1838,6079,6085,7,0101000020E61000001118CF8CA83A4DC0363322C3884841C0
4992,1,13,144,BS AS ENGLISH HIGH SCHOOL,MELIAN AV. 1854,6086,6092,7,0101000020E61000003CCD0C52943B4DC05786073B0D4941C0
5017,1,13,144,COLEGIO ST BRENDAN S,SUPERI 2057,6096,6103,8,0101000020E6100000DF4D0BA5A83B4DC02692A1C5BE4841C0
8824,1,13,144,ST CATHERINE S SCHOOL,CARBAJAL 3250,6104,6109,6,0101000020E610000003EEAFCFF43A4DC0C029167E294941C0
8826,1,13,144,COLEGIO SWORN JUNIOR,"PINO, VIRREY DEL 3299",6093,6095,3,0101000020E6100000FBC3E4F0223B4DC0B13155641A4941C0
4504,1,13,145,ESC Nº17 MONSEÑOR FRANCESCHI,"MARTINEZ, ENRIQUE, GRAL. 1432",6135,6140,6,0101000020E6100000D6595E75FA3A4DC063283A15A04941C0
4511,1,13,145,ESC Nº12 M DE PERU R CASTILLA,CONDE 943,6110,6117,8,0101000020E6100000215EB566E6394DC084CA171BCC4941C0
4519,1,13,145,ESC Nº7 MARCOS SASTRE,"LORETO, VIRREY 3050",6118,6127,10,0101000020E610000077B93DB3333A4DC09CF546436A4941C0
5177,1,13,145,INSTITUTO COMPAÑIA DE MARIA,CESPEDES 3128,6128,6134,7,0101000020E61000003DD1D28DF8394DC078BA5E6BB34941C0
4551,1,13,146,INST ESPAÑOL VIRGEN DEL PILAR,"LACROZE, FEDERICO AV. 2950",6180,6187,8,0101000020E61000008433C81054394DC0AA290274A44941C0
4556,1,13,146,ESC Nº13 R SCALABRINI ORTIZ,CONDE 223,6154,6167,14,0101000020E61000009A38D83904394DC0E6F820D3444A41C0
4499,1,13,147,ESC Nº16 CAPITAN MOYANO,MOLDES 1102,6193,6202,10,0101000020E6100000680D624EC1394DC027D630890A4941C0
4517,1,13,147,COL HANS CHRISTIAN ANDERSEN,CIUDAD DE LA PAZ 1282,6214,6225,12,0101000020E6100000020BE65FB3394DC09A967FBBCD4841C0
4583,1,13,147,ESC Nº3 JUANA MANSO,ZAPATA 449,6226,6235,10,0101000020E61000009CA0FF819B384DC0083B61A54C4941C0
7311,1,13,147,ESC N°15 GRAL B O HIGGINS,"LACROZE, FEDERICO AV. 2971",6203,6213,11,0101000020E610000015ADC4AE5F394DC08B5E7438AC4941C0
8142,1,14,147,COLEGIO INDUSTRIAL LEON XIII,DORREGO 2112,6236,6247,12,0101000020E61000002AA632533E384DC0FA178411FB4941C0
8144,1,13,147,SOC ESP DE SOCORROS MUTUOS,CIUDAD DE LA PAZ 1750,6188,6192,5,0101000020E6100000F0F5BD853A3A4DC00DF4C22F6F4841C0
4487,1,14,148,WASHINGTON SCHOOL,"LACROZE, FEDERICO AV. 1973",6295,6302,8,0101000020E6100000B47AFA9D79384DC05769FF66754841C0
4527,1,14,148,ESC Nº10 MANUEL LAINEZ,OLLEROS 2325,6248,6262,15,0101000020E6100000FAB0A02BBD384DC0D68FE966E64841C0
4529,1,14,148,INST SANTA MARIA DE LUJAN,3 DE FEBRERO 760,6271,6279,9,0101000020E6100000C6236CC860384DC0517A0DE0164941C0
4548,1,14,148,ESC Nº3 M SANCHEZ DE THOMPSON,CABILDO AV. 40,6280,6288,9,0101000020E6100000C68201E2D9374DC026D79656924941C0
8656,1,14,148,INSTITUTO ESQUIU,11 DE SEPTIEMBRE DE 1888 1240,6289,6294,6,0101000020E61000000C972BBEDC384DC02449FBD5904841C0
8659,1,14,148,COLEGIO LINCOLN,OLLEROS 2283,6303,6312,10,0101000020E6100000D3D03FD1AB384DC0C8FCDCD6D64841C0
9255,1,14,148,ESC Nº10 MANUEL LAINEZ,OLLEROS 2325,6263,6270,8,0101000020E6100000FAB0A02BBD384DC0D68FE966E64841C0
4522,1,14,149,ESC Nº5 CONGRESO DE LA NACION,DEL LIBERTADOR AV. 4777,6318,6331,14,0101000020E6100000C7FAEEB395374DC004C4CEDC494841C0
4525,1,14,149,ESC Nº30 GRANAD DE SAN MARTIN,DEL LIBERTADOR AV. 4903,6332,6348,17,0101000020E61000009B33AF8ABA374DC09D4E243A344841C0
4535,1,14,149,INSTITUTO HOGAR SAN BENITO,ARCE 322,6349,6354,6,0101000020E6100000A16FF95523374DC0154D829E174941C0
4537,1,14,149,ESC Nº8 ARMENIO ARGENTINA,ARCE 611,6355,6372,18,0101000020E6100000E78F801187374DC03A37F141DA4841C0
8670,1,14,149,COLEGIO CORAZON DE JESUS,"ARENAL, CONCEPCION 2357",6373,6384,12,0101000020E61000007590EDD2E8374DC0C0183CD06F4941C0
9258,1,14,149,UB FACULTAD DE INGENIERIA,VILLANUEVA 1324,6313,6317,5,0101000020E610000071A1DD35AA384DC00AE3EA70624841C0
4524,1,14,150,INSTITUTO SAN MARTIN DE TOURS,"FIGUEROA ALCORTA, PRES. AV. 3380",6385,6396,12,0101000020E610000001E8B84E9D334DC0F19B1F08F94941C0
4528,1,14,150,INSTITUTO BAYARD,CASTEX 3348,6417,6422,6,0101000020E61000008582E4D4E9334DC0E2EFEA7B004A41C0
5181,1,14,150,INSTITUTO SUPERIOR ECCLESTON,DORREGO AV. 3751,6397,6416,20,0101000020E61000001CE422F55E354DC07A6709940F4841C0
4536,1,14,151,CENTRO CENTES N°2,"SEGUI, JUAN FRANCISCO 3755",6463,6471,9,0101000020E6100000EE31EAD4A2344DC09E6D7BB9004A41C0
4539,1,14,151,ENET N°2 OSVALDO MAGNASCO,SANTA FE AV. 3727,6494,6497,4,0101000020E61000000CC2AFB347354DC0B4AE464ADC4A41C0
4542,1,14,151,ESC DE JARDINERIA C M HICKEN,LAS HERAS GENERAL AV. 4078,6472,6478,7,0101000020E61000002F10E51361354DC06971F4A7744A41C0
5185,1,14,151,INSTITUTO LANGE LEY,"SCALABRINI ORTIZ, RAUL 2840",6479,6493,15,0101000020E6100000D87EF8AADA344DC0A4BD3610A44A41C0
9383,1,14,151,INSTITUTO BAYARD,CASTEX 3348,6423,6429,7,0101000020E61000008582E4D4E9334DC0E2EFEA7B004A41C0
9385,1,14,151,COLEGIO SANTA TERESA DE JESUS,"SCALABRINI ORTIZ, RAUL 2999",6430,6434,5,0101000020E6100000BBB08C9EA8344DC0F71F890B874A41C0
9386,1,14,151,INST CORAZON DE MARIA,GUISE 1979,6435,6448,14,0101000020E6100000CE1A821ACE344DC058E5536D934B41C0
4538,1,14,152,ESC N°26 ADOLFO VAN GELDEREN,"SALGUERO, JERONIMO 2455",6498,6513,16,0101000020E6100000EAA5FCBA8C344DC06627002ABB4A41C0
4549,1,14,152,COLEGIO TERESA DE JESUS (SEC),ARAOZ 2954,6514,6523,10,0101000020E61000009EA6F9DB96344DC075917472984A41C0
4553,1,14,152,ESC N SUP Nº8 LENGUAS VIVAS,JUNCAL 3251,6538,6550,13,0101000020E6100000372F2B097F344DC05AF0EE95EF4A41C0
4558,1,14,152,ESC N°16 WENCESLAO POSSE,JUNCAL 3131,6524,6537,14,0101000020E61000005196E44C5C344DC02E0A57ACFA4A41C0
8676,1,14,152,ESC PRIM Nº12 GRAL LAS HERAS,"ALVAREZ, JULIAN 2849",6551,6557,7,0101000020E6100000CD37CD79A0344DC0795925B0C94A41C0
4566,1,14,153,ESC NORM N°6 V LOPEZ Y PLANES,GUEMES 3837,6558,6578,21,0101000020E61000000EDC12F03D354DC071584BDC254B41C0
4569,1,14,153,ESC N°5 U LLAMES DE LA PUENTE,"MANSILLA, LUCIO NORBERTO, GENERAL 3643",6616,6628,13,0101000020E61000007A8226791C354DC06815E07E9E4B41C0
4571,1,14,153,COLEGIO GUADALUPE,PARAGUAY 3925,6579,6599,21,0101000020E61000003FA5B9E382354DC054697651714B41C0
4578,1,14,153,COLEGIO DEL DIVINO CORAZON,REPUBLICA DOMINICANA 3586,6600,6612,13,0101000020E6100000DFDD552A26354DC0DE7CB7FB7F4B41C0
5187,1,14,153,ESC N°4 AMADEO JACQUES,SOLER 3929,6613,6615,3,0101000020E610000019905E8D68354DC09782F8ECC14B41C0
4574,1,14,154,ESC N°11 MANUELA PEDRAZA,MALABIA 2252,6653,6666,14,0101000020E610000018D0A3D6D9354DC07E9F0684144B41C0
4603,1,14,154,INSTITUTO AMBROSIO TOGNONI,SANTA FE AV. 4320,6695,6702,8,0101000020E6100000BB5621CC22364DC09BFBEC204C4A41C0
4607,1,14,154,COLEGIO PALERMO CHICO,GUATEMALA 4892,6644,6652,9,0101000020E6100000CE2B17478E364DC0F12DCC72E14A41C0
4611,1,14,154,ESC N°17 BLAS PARERA,ARMENIA 2214,6629,6643,15,0101000020E610000069280F0007364DC0D175ABEE004B41C0
5186,1,14,154,COLEGIO CHILDREN S,CHARCAS 3949,6667,6671,5,0101000020E610000070D72012AA354DC0CAF1ECC2124B41C0
7104,1,14,154,CENTRO ED SAN FCO JAVIER (PRI),"BORGES, JORGE LUIS 1883",6672,6678,7,0101000020E61000005FE2958DB3364DC0EF544AF2204B41C0
8145,1,14,154,ESC N°1 REPUBLICA DE CUBA,COSTA RICA 4942,6679,6694,16,0101000020E61000001C063D7800374DC0A9635A4C104B41C0
8685,1,14,154,CENTRO ED SAN FCO JAVIER (SEC),"BORGES, JORGE LUIS 1851",6703,6707,5,0101000020E61000004F67B1ABB9364DC0F429DDEB244B41C0
4562,1,14,155,ESC Nº14 PCIA DE RIO NEGRO,AREVALO 1408,6708,6719,12,0101000020E61000009A566F3CC0384DC0E003A106AE4A41C0
4568,1,14,155,COL NAC Nº4 NICOLAS AVELLANEDA,EL SALVADOR 5528,6727,6735,9,0101000020E610000097AFA804A6374DC049BD8462BD4A41C0
4575,1,14,155,COLEGIO FASTA CATHERINA,SOLER 5942,6750,6757,8,0101000020E6100000434F3FC8CE374DC045F6DAD2034A41C0
4581,1,14,155,ESC Nº6 VICENTE FIDEL LOPEZ,SANTA FE AV. 5039,6736,6749,14,0101000020E6100000A78CE79024374DC0E011107ED14941C0
4585,1,14,155,ESC NAC Nº31 NACIONES UNIDAS,"CARRANZA, ANGEL JUSTINIANO 2045",6764,6775,12,0101000020E610000088DAC018AF374DC04A642121344A41C0
5182,1,14,155,ESC N°9 JUAN C LAFINUR,GORRITI 5740,6720,6726,7,0101000020E6100000D886D19129384DC07B81B21BBA4A41C0
5183,1,14,155,ESC FRANCESCO FAA DI BRUNO,BONPLAND 1999,6758,6763,6,0101000020E6100000DFE7AD13A1374DC0185EBC225F4A41C0
4640,1,14,156,ESC N°4 PROV DE CORDOBA,"SCALABRINI ORTIZ, RAUL AV. 1336",6776,6785,10,0101000020E61000000A57CA41BF364DC08706485CDB4B41C0
4651,1,14,156,INSTITUTO MARIE MANOOGIAN,ARMENIA 1338,6786,6795,10,0101000020E61000009D9C97C02B374DC09EFE3C81C14B41C0
4654,1,14,156,INST SAN GREGORIO ILUMINADOR,ARMENIA 1353,6796,6801,6,0101000020E6100000D65F946B25374DC051A5C92BC14B41C0
4662,1,14,156,ESC N°23 JOSE M BUSTILLO,THAMES 1361,6802,6806,5,0101000020E61000007E61F9F67F374DC065AEC8607D4B41C0
4557,1,14,157,UNIVERSIDAD DE PALERMO,"BRAVO, MARIO 1042",6829,6838,10,0101000020E6100000BAB56BB53B354DC09E442CAD784C41C0
4626,1,14,157,ESC N°9 CNEL BERON DE ASTRADA,EL SALVADOR 4037,6807,6819,13,0101000020E61000007BB9EED0C0354DC0314AC57ADE4B41C0
4629,1,14,157,CENTRO EDUC ARQ ESPIRITU SANTO,"ACUÑA DE FIGUEROA, FRANCISCO 1742",6820,6828,9,0101000020E610000090105A47D0354DC0E9CAC254A44B41C0
5194,1,14,157,ESC N°2 DE RECUPERACION,"CABRERA, JOSE A. 4078",6839,6847,9,0101000020E6100000D96BA2C944364DC03C8187A5534C41C0
5195,1,14,157,UNIVERSIDAD A J F KENNEDY,PRINGLES 1377,6848,6853,6,0101000020E6100000AAD473716C364DC09F3466A2454C41C0
4665,1,15,158,INSTITUTO GRIEGO ATENAGORAS I,LERMA 242,6898,6911,14,0101000020E6100000129256DC11374DC0E5BA93A74F4C41C0
4694,1,15,158,ESC N°18 YAPEYU,MALABIA 964,6854,6873,20,0101000020E61000004EFCAE3C81374DC0A3D55A94294C41C0
4696,1,15,158,INST PRIV DE LA COL HELENICA,"ALVAREZ, JULIAN 1030",6885,6897,13,0101000020E6100000B121B1A8F1364DC0EB538728504C41C0
4679,1,15,159,ESC N°2 AUSTRALIA,GURRUCHAGA 739,6912,6924,13,0101000020E610000017CB963D25384DC0F82DD608364C41C0
4680,1,15,159,INSTITUTO INTEGRAL MUNDO NUEVO,SERRANO 557,6936,6943,8,0101000020E61000009EC37B5A8B384DC06E8B6A7C474C41C0
5201,1,15,159,JARDIN DE INFANTES N° 3,AGUIRRE 752,6925,6927,3,0101000020E61000007546F60D08384DC0C4EE4881394C41C0
8030,1,15,159,ESC Nº19 PCIA DE CHUBUT,HUMBOLDT 742,6928,6935,8,0101000020E6100000DA0B91F8EA384DC05B18E508D24B41C0
4448,1,15,160,ESC Nº12 HERMINIA BRUMANA,FITZ ROY 171,7000,7006,7,0101000020E6100000F258EC05F0394DC0F8FC8BAE6E4C41C0
4451,1,15,160,ESC Nº21 ALTE S STORNI,MARTINEZ ROSAS 1364,6969,6975,7,0101000020E610000017F469C0D3394DC0F5400FED684C41C0
4454,1,15,160,ESC Nº1 QUINTANA DE ESCALADA,CORRIENTES AV. 5332,6981,6993,13,0101000020E6100000896EA1B653384DC0E75AEA5AA24C41C0
4455,1,15,160,ESC Nº2 FRANCISCO D HERRERA,CAMARGO 725,6961,6968,8,0101000020E6100000B94E080693384DC04AE1CF33A24C41C0
4456,1,15,160,ESC Nº17 FRANCISCO DE VITORIA,"ALVAREZ, JULIAN 240",6947,6960,14,0101000020E61000003B84BD0114384DC09C201B150A4D41C0
4458,1,15,160,ESC NAC Nº16 GABRIELA MISTRAL,"ALVAREZ, JULIAN 123",6994,6999,6,0101000020E6100000C7C99B523D384DC05614C7C8284D41C0
4459,1,15,161,ESC Nº6 DELFIN JIJENA,OLAYA 1565,7015,7020,6,0101000020E610000098C6EDE722394DC03EE9D2122E4D41C0
4460,1,15,161,INST R VIRGINUM ADORATRICES,"PUEYRREDON, HONORIO, DR. AV. 1339",7046,7061,16,0101000020E61000008B20B0E93E394DC011DFC6B5744D41C0
4470,1,15,161,ESC Nº16 ANDRES FERREYRA,"FIGUEROA, D. APOLINARIO, CORONEL 661",7021,7038,18,0101000020E610000048E7AC2F72394DC0140C6C55A04D41C0
4476,1,15,161,ESC Nº21 EMILIO OLIVE,ROJAS 1554,7039,7045,7,0101000020E61000007EB465BB9E394DC07BD80048534D41C0
5151,1,15,161,ESC N°11 DR ENRIQUE MOSCA,CASAFOUST 761,7062,7066,5,0101000020E6100000BF67C7F06C3A4DC05ACD322DC74C41C0
8406,1,15,161,ESC N°23 ALFREDO R BUFANO,"RODRIGUEZ, MANUEL A., GENERAL 2332",7067,7073,7,0101000020E6100000FFAFD4437F3A4DC0275175F39E4C41C0
4418,1,15,162,ESC COM Nº24 D VELEZ SARSFIELD,DEL CAMPO AV. 1340,7107,7111,5,0101000020E61000002CEC3777DB3B4DC0999A1231884B41C0
4902,1,15,162,ESC Nº10 RCA DEL ECUADOR,ESPINOSA 2547,7074,7083,10,0101000020E610000099FC55F0DD3B4DC0318A55FEEB4C41C0
5136,1,15,162,ESC Nº20 RCA DE HONDURAS,ELCANO 4861,7084,7091,8,0101000020E6100000E7CC44D3D93B4DC032D0EA77C84B41C0
8409,1,15,162,ESC N°15 PCIA DE MENDOZA,"GARCIA, JUAN AGUSTIN 1511",7099,7106,8,0101000020E610000094461B06993B4DC0B290AF62084D41C0
9182,1,15,162,ESC N°1 FEDERICO GARCIA LORCA,CHORROARIN AV. 305,7112,7122,11,0101000020E6100000CDE690690A3D4DC0B6EE3B7F204C41C0
4446,1,15,163,ESC Nº8 MENDEZ CASARIEGO,"NEWBERY, JORGE AV. 4436",7123,7128,6,0101000020E610000016B361CE2A3A4DC0F7EA4187CD4B41C0
4554,1,15,163,ESC Nº14 DR LUIS AGOTE,"NEWBERY, JORGE AV. 3664",7145,7149,5,0101000020E6100000A5744E0F84394DC077383363D04A41C0
8964,1,15,163,ESC N°1 RUBEN DARIO,OTERO 271,7150,7158,9,0101000020E610000023B4BA6BF6394DC046C5D2F0DC4B41C0
4509,1,15,164,ESC Nº18 CABILDO DE BS AS,"LACROZE, FEDERICO AV. 3839",7159,7165,7,0101000020E6100000F3A4C04D003A4DC0DB3EE126B74A41C0
4510,1,15,164,ENET Nº32 JOSE DE SAN MARTIN,"GARCIA, TEODORO 3871",7172,7184,13,0101000020E6100000D7B469632A3A4DC0231D3E07B34A41C0
5178,1,15,164,ARGENTINA SCHOOL,GIRIBONE 863,7166,7171,6,0101000020E6100000DE3BF27F3C3A4DC0284340D84F4A41C0
8417,1,15,164,ESC N°2 GRAL MARIANO ACHA,ROSETI 1450,7190,7192,3,0101000020E6100000B8066744373B4DC09489DC6F794A41C0
9185,1,15,164,ESC DE COM N24 VELEZ SARSFIELD,DEL CAMPO AV. 1340,7185,7189,5,0101000020E61000002CEC3777DB3B4DC0999A1231884B41C0
4420,1,15,165,INST C ESTRADA DE MARTINEZ,DEL CAMPO AV. 1653,7212,7219,8,0101000020E6100000BDE31F843D3C4DC00BC25C07334B41C0
4437,1,15,165,ESC Nº26 JOSE MARMOL,CARBAJAL 4019,7203,7211,9,0101000020E6100000180A53DC0E3C4DC03A1D6D96D94941C0
4443,1,15,165,INSTITUTO EDUCACIONAL DUAYEN,BALLIVIAN 2230,7220,7226,7,0101000020E610000010ABFE05B93C4DC0E85D8C47124A41C0
8420,1,15,165,INSTITUTO PARROQUIAL SAN ROQUE,CHARLONE 1866,7241,7244,4,0101000020E61000005E0DE234EB3B4DC0DFC3462E504A41C0
8426,1,15,165,ESC DE RECUPERACION N°14,TRIUNVIRATO AV. 3626,7233,7240,8,0101000020E61000003DBC6EBF7A3C4DC05FDF4EEE844A41C0
9188,1,15,165,ESC N°2 GRAL MARIANO ACHA,ROSETI 1450,7193,7202,10,0101000020E6100000B8066744373B4DC09489DC6F794A41C0
9191,1,15,165,PROGRAMA EDUC ADULTOS 2000,BALLIVIAN 2329,7245,7248,4,0101000020E61000009665C097ED3C4DC0C0EECFE5114A41C0
4417,1,15,166,ESC Nº27 PETRONILA RODRIGUEZ,ANDONAEGUI 1532,7263,7272,10,0101000020E6100000B212DB30AF3D4DC048C73E83DF4A41C0
4423,1,15,166,INSTITUTO EDUC SANTA TERESITA,QUIROS 2941,7284,7295,12,0101000020E6100000FC2DAAD6F33C4DC0949100A3804B41C0
8435,1,15,166,ESC N°22 AGRONOMIA,DE LOS CONSTITUYENTES AV. 3100,7273,7283,11,0101000020E61000005A46FB24393D4DC0FA737CDDAA4B41C0
9194,1,15,166,ESC N°3 ING ALVAREZ CONDARCO,GIRARDOT 1946,7249,7255,7,0101000020E6100000C5863B50573C4DC012EC2578E34A41C0
9197,1,15,166,ESC N°5 ENRIQUE DE VEDIA,COMBATIENTES DE MALVINAS AV. 3234,7256,7262,7,0101000020E6100000E8F8BCD3953C4DC024CE22119D4A41C0
4867,1,15,167,ESC Nº4 CNEL ALVAREZ THOMAS,TERRADA 3983,7312,7320,9,0101000020E610000017F4E9057F3F4DC0766A53B5A64B41C0
4871,1,15,167,ESC Nº25 C SONDA DE PANDOLFINI,SAN MARTIN AV. 5021,7296,7302,7,0101000020E610000014FABA79933E4DC0CD688D58724C41C0
8438,1,15,167,ESC N°3 GRECIA,CONDARCO 3984,7303,7311,9,0101000020E61000009C341828623F4DC02CDBB214894B41C0
8441,1,15,167,ESC N°11 CONGRESO DE TUCUMAN,"MORAN, PEDRO 2899",7328,7332,5,0101000020E6100000BB7F7A91803F4DC0CA957ED6DA4B41C0
8444,1,15,167,CLUB EL TALAR,NUEVA YORK 2944,7321,7327,7,0101000020E61000003B6C13F0C33F4DC00CC55284C14B41C0
,1,1,14,Colegio Nacional de Buenos Aires,BOLIVAR 263,9003,9003,1,0101000020E6100000E49DBED7CC2F4DC05F0381F3344E41C0
,1,1,17,Esc. Nº11 Dr. Ricardo Gutiérrez pertenece al cto 18,"SAENZ PEÑA, LUIS, PRES. 1215",9004,9004,1,0101000020E6100000843D548190314DC089BF3820B44F41C0
,1,2,20,UBA Facultad de Derecho y Cs. Sociales comp cto 21,"FIGUEROA ALCORTA, PRES. AV. 2263",9005,9005,1,0101000020E6100000C1ABBD2939324DC02700AB4BA94A41C0
,1,3,34,Esc. Cangallo Schule,"PERON, JUAN DOMINGO, TTE. GENERAL 2169",9010,9010,1,0101000020E61000002CAE7881DF324DC0CD661B0EB84D41C0
,1,5,61,Esc. Nº16 José M. Ramos Mejía,DON BOSCO 4200,9016,9016,1,0101000020E6100000E892293F55364DC02C439BF0914E41C0
,1,6,74,Escuela Nº 3 M. A. Montes de Oca,PUAN 360,9019,9019,1,0101000020E6100000D59444643E394DC0EE2240713D5041C0
,1,5,63,Instituto Tierra Santa,SANCHEZ DE BUSTAMANTE 126,9017,9017,1,0101000020E61000004E95985D13354DC045D04DC5F44D41C0
,1,8,88,Esc.Nº 13 Dr. Alfredo Lanari,PIEDRA BUENA AV. 4863,9026,9026,1,0101000020E610000062D6CB00E83C4DC0ABCCD9E2F75741C0
,1,9,98,Esc. de Danzas Nº1  Prof. Nelly Ramiconi,FONROUGE 711,9031,9032,2,0101000020E610000053C59D54F1404DC00E16CA86A85241C0
,1,13,134,Esc. Técina Raggio,DEL LIBERTADOR AV. 8635,9039,9039,1,0101000020E6100000921A9216B63B4DC022BB28289F4441C0
,1,15,164,Argentina School,GIRIBONE 873,9043,9043,1,0101000020E6100000F516BEC73F3A4DC0F0FC53C24E4A41C0
,1,1,1,Esc. Nº 26 HipólIto Yirgoyen,SAN JUAN AV. 353,9000,9000,1,0101000020E6100000F6BDFCC0652F4DC08C6AC3CC934F41C0
,1,1,7,USAL Facultad de Cs. Económicas,"ALVEAR, MARCELO T. DE 1335",9001,9001,1,0101000020E6100000F8702B266F314DC0C239A921694C41C0
,1,1,10,Esc. Nº 8 Nicolás Avellaneda,TALCAHUANO 680,9002,9002,1,0101000020E6100000144EE27355314DC005F9E895E74C41C0
,1,2,27,Esc. Nº1 Roque Sáenz Peña,PARAGUAY 1950,9006,9006,1,0101000020E610000099A5A62196324DC0A5B37980A24C41C0
,1,4,44,Instituto San Vicente de Paul,24 DE NOVIEMBRE 1665,9012,9012,1,0101000020E6100000FBB4F8AF75344DC01EA19A9FBE5041C0
,1,5,58,Esc. Nº 23 Pcia. de Entre Ríos,BOEDO AV. 1935,9015,9015,1,0101000020E6100000BEC2B63B49354DC03DC672227B5141C0
,1,6,69,Escuela Nac. Nº11 Pte. M. T. de Alvear,"ALBERDI, JUAN BAUTISTA AV. 163",9018,9018,1,0101000020E61000007D46B73A0F374DC057E3B4ABA94F41C0
,1,8,87,Instituto Ntra. Sra. de Fatima,PORTELA 2750,9025,9025,1,0101000020E6100000C26E041781394DC0C8C4A2DE1E5441C0
,1,8,88,Instituto Sagrada Familia,COSQUIN 4951,9027,9027,1,0101000020E6100000DDF8D815A83C4DC0D5822DE5FE5741C0
,1,8,89,Esc. de Bellas Artes Lola Mora,SOLDADO DE LA FRONTERA AV. 5155,9028,9028,1,0101000020E610000068D0B86B763B4DC07CF70395AC5741C0
,1,8,89,Esc. Nº 6 Republica de la India,"DESCALZI, NICOLAS 5425",9030,9030,1,0101000020E61000007686B9285C3B4DC0C33F37C7595741C0
,1,9,101,Instituto Dr. Dalmacio Velez Sarsfleld,RESERVISTAS ARGENTINOS AV. 249,9033,9033,1,0101000020E61000004B9A6E48CA424DC0B8F2C08D6C5141C0
,1,10,102,Escuela Nº25 Estados Unidos,BRUSELAS 785,9034,9034,1,0101000020E61000004AB27B7EEB424DC00AA6194B715041C0
,1,10,111,Colegio Nº18 Dr. A. Larroque (SIN PLANO),MORON 4149,9035,9035,1,0101000020E6100000486366BF723E4DC01D5BA6D1635041C0
,1,11,115,Escuela Nº12 de Recuperación,GAVILAN 1464,9036,9036,1,0101000020E6100000C2746659E43B4DC03D1E7040844E41C0
,1,11,118,Escuela N°17 R. Rivarola,HELGUERA 3341,9037,9037,1,0101000020E6100000C3AC8543703F4DC02CB96832954C41C0
,1,12,131,Escuela Dulcísimo Nombre de Jesús,"LARRALDE, CRISOLOGO AV. 4841",9038,9038,1,0101000020E6100000C01646A0C83E4DC0FFF0D26DC04741C0
,1,15,167,Club el Talar,NUEVA YORK 2944,9044,9044,1,0101000020E61000003B6C13F0C33F4DC00CC55284C14B41C0
